freq=1,back=6,"quantiles=[.005, .1, .25, .5, .75, .975]",,"w=[1/3,1/3,1/3]","money=[4000.00,4000.00,4000.00]",,,,ºı»•≥ı÷µ12000,,,,,
datetime,std,sstd,ged,sged,norm,,,,datetime,std,sstd,ged,sged,norm
2019/11/11,20484.08092,19591.95507,18501.6563,18779.01117,20296.39854,,,,2019/11/11,8484.08092,7591.95507,6501.6563,6779.01117,8296.39854
2019/11/12,20546.55795,19652.44646,18556.94167,18836.8162,20362.23389,,,,2019/11/12,8546.55795,7652.44646,6556.94167,6836.8162,8362.23389
2019/11/13,20660.15888,19770.22062,18649.55545,18949.74256,20509.90169,,,,2019/11/13,8660.15888,7770.22062,6649.55545,6949.74256,8509.90169
2019/11/14,20701.25864,19818.82123,18679.70097,18998.05958,20576.00952,,,,2019/11/14,8701.25864,7818.82123,6679.70097,6998.05958,8576.00952
2019/11/15,20600.68721,19716.4774,18593.21465,18898.67302,20460.41827,,,,2019/11/15,8600.68721,7716.4774,6593.21465,6898.67302,8460.41827
2019/11/18,20681.36555,19783.98652,18673.99902,18961.93066,20511.82649,,,,2019/11/18,8681.36555,7783.98652,6673.99902,6961.93066,8511.82649
2019/11/19,20811.3276,19918.54729,18784.90518,19093.46936,20664.65706,,,,2019/11/19,8811.3276,7918.54729,6784.90518,7093.46936,8664.65706
2019/11/20,20714.50734,19840.20548,18684.66884,19019.94049,20614.4198,,,,2019/11/20,8714.50734,7840.20548,6684.66884,7019.94049,8614.4198
2019/11/21,20657.9753,19789.79394,18633.67989,18973.79356,20559.26629,,,,2019/11/21,8657.9753,7789.79394,6633.67989,6973.79356,8559.26629
2019/11/22,20278.40799,19412.96386,18305.32407,18612.20454,20132.1407,,,,2019/11/22,8278.40799,7412.96386,6305.32407,6612.20454,8132.1407
2019/11/25,20263.31482,19381.14076,18303.88354,18578.00159,20072.48108,,,,2019/11/25,8263.31482,7381.14076,6303.88354,6578.00159,8072.48108
2019/11/26,20335.45954,19462.10604,18359.52372,18657.55349,20178.39756,,,,2019/11/26,8335.45954,7462.10604,6359.52372,6657.55349,8178.39756
2019/11/27,20359.04798,19483.49295,18380.72594,18677.31315,20201.75368,,,,2019/11/27,8359.04798,7483.49295,6380.72594,6677.31315,8201.75368
2019/11/28,20241.86899,19370.07458,18276.66067,18568.75487,20079.50088,,,,2019/11/28,8241.86899,7370.07458,6276.66067,6568.75487,8079.50088
2019/11/29,19860.68091,18996.19984,17944.72559,18211.50932,19658.97091,,,,2019/11/29,7860.68091,6996.19984,5944.72559,6211.50932,7658.97091
2019/12/2,19860.68091,18996.19984,17944.72559,18211.50932,19658.97091,,,,2019/12/2,7860.68091,6996.19984,5944.72559,6211.50932,7658.97091
2019/12/3,19972.96546,19100.29104,18050.78691,18316.61179,19767.68291,,,,2019/12/3,7972.96546,7100.29104,6050.78691,6316.61179,7767.68291
2019/12/4,19997.84735,19113.03908,18090.99573,18342.78745,19775.79184,,,,2019/12/4,7997.84735,7113.03908,6090.99573,6342.78745,7775.79184
2019/12/5,20116.31486,19224.69379,18200.48279,18452.2631,19891.33494,,,,2019/12/5,8116.31486,7224.69379,6200.48279,6452.2631,7891.33494
2019/12/6,20187.79755,19288.61682,18273.50896,18517.02845,19950.72905,,,,2019/12/6,8187.79755,7288.61682,6273.50896,6517.02845,7950.72905
2019/12/9,20132.32712,19237.27613,18220.41162,18466.01347,19899.20519,,,,2019/12/9,8132.32712,7237.27613,6220.41162,6466.01347,7899.20519
2019/12/10,20064.09068,19171.21545,18160.33275,18403.19286,19829.38803,,,,2019/12/10,8064.09068,7171.21545,6160.33275,6403.19286,7829.38803
2019/12/11,20151.80634,19266.27585,18220.94265,18481.43727,19935.56446,,,,2019/12/11,8151.80634,7266.27585,6220.94265,6481.43727,7935.56446
2019/12/12,20141.79763,19253.13762,18216.98205,18474.3855,19922.62861,,,,2019/12/12,8141.79763,7253.13762,6216.98205,6474.3855,7922.62861
2019/12/13,20429.54409,19537.99614,18461.82676,18734.79089,20220.71633,,,,2019/12/13,8429.54409,7537.99614,6461.82676,6734.79089,8220.71633
2019/12/16,20616.0738,19694.90569,18663.38834,18914.7665,20378.50375,,,,2019/12/16,8616.0738,7694.90569,6663.38834,6914.7665,8378.50375
2019/12/17,20884.17812,19953.47965,18902.15931,19160.0188,20647.21835,,,,2019/12/17,8884.17812,7953.47965,6902.15931,7160.0188,8647.21835
2019/12/18,20912.72093,19980.43036,18928.29281,19186.65264,20675.73206,,,,2019/12/18,8912.72093,7980.43036,6928.29281,7186.65264,8675.73206
2019/12/19,20910.89758,19981.59112,18921.45911,19184.95948,20680.17311,,,,2019/12/19,8910.89758,7981.59112,6921.45911,7184.95948,8680.17311
2019/12/20,20776.18353,19864.11118,18781.84431,19057.41264,20562.58415,,,,2019/12/20,8776.18353,7864.11118,6781.84431,7057.41264,8562.58415
2019/12/23,20470.79761,19579.4417,18494.92378,18773.63205,20268.09449,,,,2019/12/23,8470.79761,7579.4417,6494.92378,6773.63205,8268.09449
2019/12/24,20649.67394,19745.82238,18663.71522,18939.71513,20439.50074,,,,2019/12/24,8649.67394,7745.82238,6663.71522,6939.71513,8439.50074
2019/12/25,20613.60844,19705.95299,18639.13769,18909.27925,20397.97882,,,,2019/12/25,8613.60844,7705.95299,6639.13769,6909.27925,8397.97882
2019/12/26,20732.51669,19822.43593,18741.98439,19017.76939,20520.43581,,,,2019/12/26,8732.51669,7822.43593,6741.98439,7017.76939,8520.43581
2019/12/27,20737.83018,19828.54817,18746.11445,19020.72194,20523.6873,,,,2019/12/27,8737.83018,7828.54817,6746.11445,7020.72194,8523.6873
2019/12/30,20784.84195,19868.25268,18798.3276,19063.3063,20557.66787,,,,2019/12/30,8784.84195,7868.25268,6798.3276,7063.3063,8557.66787
2019/12/31,20797.77462,19878.4631,18813.51575,19075.75738,20567.09937,,,,2019/12/31,8797.77462,7878.4631,6813.51575,7075.75738,8567.09937
2020/1/2,20797.77462,19878.4631,18813.51575,19075.75738,20567.09937,,,,2020/1/2,8797.77462,7878.4631,6813.51575,7075.75738,8567.09937
2020/1/3,20614.03006,19678.55658,18673.80807,18881.72626,20333.82151,,,,2020/1/3,8614.03006,7678.55658,6673.80807,6881.72626,8333.82151
2020/1/6,20520.80012,19589.14483,18588.76813,18790.86141,20228.14452,,,,2020/1/6,8520.80012,7589.14483,6588.76813,6790.86141,8228.14452
2020/1/7,20740.52203,19810.30098,18774.93308,19002.01691,20463.80222,,,,2020/1/7,8740.52203,7810.30098,6774.93308,7002.01691,8463.80222
2020/1/8,20675.55515,19763.13591,18697.3349,18945.78526,20399.85245,,,,2020/1/8,8675.55515,7763.13591,6697.3349,6945.78526,8399.85245
2020/1/9,20849.45984,19939.93276,18843.97198,19120.63924,20605.10146,,,,2020/1/9,8849.45984,7939.93276,6843.97198,7120.63924,8605.10146
2020/1/10,20971.56648,20069.95276,18940.09183,19247.54711,20756.50236,,,,2020/1/10,8971.56648,8069.95276,6940.09183,7247.54711,8756.50236
2020/1/13,21209.05491,20312.98949,19136.70165,19478.7866,21016.6769,,,,2020/1/13,9209.05491,8312.98949,7136.70165,7478.7866,9016.6769
2020/1/14,21007.23171,20108.10786,18967.78391,19283.88763,20798.77178,,,,2020/1/14,9007.23171,8108.10786,6967.78391,7283.88763,8798.77178
2020/1/15,21016.71189,20137.75034,18953.20322,19310.83143,20843.2805,,,,2020/1/15,9016.71189,8137.75034,6953.20322,7310.83143,8843.2805
2020/1/16,21018.03082,20147.40651,18944.15133,19315.59835,20849.0086,,,,2020/1/16,9018.03082,8147.40651,6944.15133,7315.59835,8849.0086
2020/1/17,20956.37265,20084.30692,18893.286,19256.43068,20783.67401,,,,2020/1/17,8956.37265,8084.30692,6893.286,7256.43068,8783.67401
2020/1/20,20943.4868,20058.05559,18896.55657,19228.60046,20737.82411,,,,2020/1/20,8943.4868,8058.05559,6896.55657,7228.60046,8737.82411
2020/1/21,20559.58149,19681.59168,18559.89016,18867.50485,20340.56376,,,,2020/1/21,8559.58149,7681.59168,6559.89016,6867.50485,8340.56376
2020/1/22,20558.94078,19680.85256,18559.32404,18866.17665,20338.11252,,,,2020/1/22,8558.94078,7680.85256,6559.32404,6866.17665,8338.11252
2020/1/23,19934.19004,19071.09667,18008.33332,18281.74316,19698.184,,,,2020/1/23,7934.19004,7071.09667,6008.33332,6281.74316,7698.184
2020/2/3,19934.19004,19071.09667,18008.33332,18281.74316,19698.184,,,,2020/2/3,7934.19004,7071.09667,6008.33332,6281.74316,7698.184
2020/2/4,20134.23257,19305.5549,18155.22142,18486.30218,19915.10969,,,,2020/2/4,8134.23257,7305.5549,6155.22142,6486.30218,7915.10969
2020/2/5,20327.22153,19447.8784,18363.66467,18641.65885,20084.16143,,,,2020/2/5,8327.22153,7447.8784,6363.66467,6641.65885,8084.16143
2020/2/6,20621.05644,19696.81264,18655.21808,18894.50269,20357.5092,,,,2020/2/6,8621.05644,7696.81264,6655.21808,6894.50269,8357.5092
2020/2/7,20694.82725,19732.13826,18750.64457,18943.74462,20411.19686,,,,2020/2/7,8694.82725,7732.13826,6750.64457,6943.74462,8411.19686
2020/2/10,20705.42871,19722.50388,18775.87626,18943.65151,20412.44564,,,,2020/2/10,8705.42871,7722.50388,6775.87626,6943.65151,8412.44564
2020/2/11,20767.0736,19813.30577,18807.52395,19014.78233,20484.59609,,,,2020/2/11,8767.0736,7813.30577,6807.52395,7014.78233,8484.59609
2020/2/12,20913.24874,19929.93728,18957.6738,19137.60914,20619.08545,,,,2020/2/12,8913.24874,7929.93728,6957.6738,7137.60914,8619.08545
2020/2/13,20718.04654,19748.9809,18776.64502,18961.56714,20429.20811,,,,2020/2/13,8718.04654,7748.9809,6776.64502,6961.56714,8429.20811
2020/2/14,20892.46273,19916.45115,18932.80263,19122.79447,20604.75877,,,,2020/2/14,8892.46273,7916.45115,6932.80263,7122.79447,8604.75877
2020/2/17,21569.01012,20498.51252,19594.13994,19712.41741,21247.44175,,,,2020/2/17,9569.01012,8498.51252,7594.13994,7712.41741,9247.44175
2020/2/18,21673.61635,20532.07846,19740.94182,19775.70142,21320.86278,,,,2020/2/18,9673.61635,8532.07846,7740.94182,7775.70142,9320.86278
2020/2/19,21584.84429,20462.86768,19649.59342,19700.74481,21236.42699,,,,2020/2/19,9584.84429,8462.86768,7649.59342,7700.74481,9236.42699
2020/2/20,21875.081,20735.44339,19917.11076,19963.0501,21516.80487,,,,2020/2/20,9875.081,8735.44339,7917.11076,7963.0501,9516.80487
2020/2/21,21986.59046,20802.64611,20048.6386,20046.19959,21610.01384,,,,2020/2/21,9986.59046,8802.64611,8048.6386,8046.19959,9610.01384
2020/2/24,21872.33942,20666.20954,19966.11274,19928.77641,21486.93591,,,,2020/2/24,9872.33942,8666.20954,7966.11274,7928.77641,9486.93591
2020/2/25,21738.43542,20522.53276,19857.25841,19798.46525,21348.01767,,,,2020/2/25,9738.43542,8522.53276,7857.25841,7798.46525,9348.01767
2020/2/26,21642.90589,20467.58776,19741.40465,19729.67785,21272.83147,,,,2020/2/26,9642.90589,8467.58776,7741.40465,7729.67785,9272.83147
2020/2/27,21683.33384,20519.42927,19768.82123,19771.91695,21314.79398,,,,2020/2/27,9683.33384,8519.42927,7768.82123,7771.91695,9314.79398
2020/2/28,20795.97976,19741.80006,18910.59475,18993.67616,20471.71204,,,,2020/2/28,8795.97976,7741.80006,6910.59475,6993.67616,8471.71204
2020/3/2,20795.97976,19741.80006,18910.59475,18993.67616,20471.71204,,,,2020/3/2,8795.97976,7741.80006,6910.59475,6993.67616,8471.71204
2020/3/3,21065.9571,19997.51708,19145.44481,19232.52574,20732.71903,,,,2020/3/3,9065.9571,7997.51708,7145.44481,7232.52574,8732.71903
2020/3/4,21304.54958,20224.66926,19351.61115,19446.50446,20970.055,,,,2020/3/4,9304.54958,8224.66926,7351.61115,7446.50446,8970.055
2020/3/5,22063.79761,20948.38101,20027.55672,20141.21443,21732.9898,,,,2020/3/5,10063.79761,8948.38101,8027.55672,8141.21443,9732.9898
2020/3/6,21720.40812,20621.51388,19716.91984,19825.69736,21389.95085,,,,2020/3/6,9720.40812,8621.51388,7716.91984,7825.69736,9389.95085
2020/3/9,20909.83222,19853.84535,18990.43654,19096.99413,20604.09559,,,,2020/3/9,8909.83222,7853.84535,6990.43654,7096.99413,8604.09559
2020/3/10,21503.30048,20415.90052,19513.903,19625.83871,21178.38764,,,,2020/3/10,9503.30048,8415.90052,7513.903,7625.83871,9178.38764
2020/3/11,21453.10467,20367.45769,19463.37565,19574.78534,21123.68043,,,,2020/3/11,9453.10467,8367.45769,7463.37565,7574.78534,9123.68043
2020/3/12,21041.4868,19976.90581,19103.96878,19207.74814,20721.58276,,,,2020/3/12,9041.4868,7976.90581,7103.96878,7207.74814,8721.58276
2020/3/13,20741.23582,19690.48677,18838.69224,18933.45109,20418.83242,,,,2020/3/13,8741.23582,7690.48677,6838.69224,6933.45109,8418.83242
2020/3/16,19917.21231,18909.52789,18097.71714,18189.55505,19616.35694,,,,2020/3/16,7917.21231,6909.52789,6097.71714,6189.55505,7616.35694
2020/3/17,19709.40396,18710.97601,17919.32688,18001.60706,19405.62371,,,,2020/3/17,7709.40396,6710.97601,5919.32688,6001.60706,7405.62371
2020/3/18,19214.1118,18240.97866,17470.65279,17550.78413,18919.38177,,,,2020/3/18,7214.1118,6240.97866,5470.65279,5550.78413,6919.38177
2020/3/19,18877.1709,17918.01638,17158.81292,17230.24226,18568.71538,,,,2020/3/19,6877.1709,5918.01638,5158.81292,5230.24226,6568.71538
2020/3/20,19467.04984,18480.45435,17683.61948,17770.31377,19162.40361,,,,2020/3/20,7467.04984,6480.45435,5683.61948,5770.31377,7162.40361
2020/3/23,18955.14916,17997.12015,17217.34138,17310.59068,18673.80835,,,,2020/3/23,6955.14916,5997.12015,5217.34138,5310.59068,6673.80835
2020/3/24,19619.64771,18629.98981,17809.76699,17917.40629,19338.53353,,,,2020/3/24,7619.64771,6629.98981,5809.76699,5917.40629,7338.53353
2020/3/25,20057.15551,19046.04277,18201.20393,18315.71683,19772.65456,,,,2020/3/25,8057.15551,7046.04277,6201.20393,6315.71683,7772.65456
2020/3/26,20036.2493,19027.66205,18186.62738,18303.70648,19761.28378,,,,2020/3/26,8036.2493,7027.66205,6186.62738,6303.70648,7761.28378
2020/3/27,20242.32895,19224.49774,18364.76304,18490.57079,19970.04242,,,,2020/3/27,8242.32895,7224.49774,6364.76304,6490.57079,7970.04242
2020/3/30,20097.48158,19087.13429,18235.96154,18360.3415,19828.66256,,,,2020/3/30,8097.48158,7087.13429,6235.96154,6360.3415,7828.66256
2020/3/31,20574.43443,19543.69286,18629.66706,18785.65395,20315.31389,,,,2020/3/31,8574.43443,7543.69286,6629.66706,6785.65395,8315.31389
2020/4/1,20574.43443,19543.69286,18629.66706,18785.65395,20315.31389,,,,2020/4/1,8574.43443,7543.69286,6629.66706,6785.65395,8315.31389
2020/4/2,20894.50972,19850.19997,18940.68158,19098.13488,20643.52865,,,,2020/4/2,8894.50972,7850.19997,6940.68158,7098.13488,8643.52865
2020/4/3,20762.52935,19723.79295,18823.4015,18976.22811,20508.99079,,,,2020/4/3,8762.52935,7723.79295,6823.4015,6976.22811,8508.99079
2020/4/7,21254.74728,20194.04928,19298.46696,19451.73428,21008.82062,,,,2020/4/7,9254.74728,8194.04928,7298.46696,7451.73428,9008.82062
2020/4/8,21326.92629,20266.42892,19383.65814,19540.67043,21097.86885,,,,2020/4/8,9326.92629,8266.42892,7383.65814,7540.67043,9097.86885
2020/4/9,21353.26917,20291.01862,19411.62272,19566.17064,21122.37714,,,,2020/4/9,9353.26917,8291.01862,7411.62272,7566.17064,9122.37714
2020/4/10,21239.53742,20180.86486,19299.68232,19450.84819,21000.37062,,,,2020/4/10,9239.53742,8180.86486,7299.68232,7450.84819,9000.37062
2020/4/13,21137.8975,20084.78842,19212.8991,19362.67748,20902.4341,,,,2020/4/13,9137.8975,8084.78842,7212.8991,7362.67748,8902.4341
2020/4/14,21400.11723,20333.34783,19453.23026,19602.52676,21159.36818,,,,2020/4/14,9400.11723,8333.34783,7453.23026,7602.52676,9159.36818
2020/4/15,21230.94959,20171.62994,19294.60628,19441.80412,20987.54584,,,,2020/4/15,9230.94959,8171.62994,7294.60628,7441.80412,8987.54584
2020/4/16,21269.70837,20210.41668,19339.143,19488.57229,21034.92698,,,,2020/4/16,9269.70837,8210.41668,7339.143,7488.57229,9034.92698
2020/4/17,21358.26494,20292.3385,19411.98618,19558.76964,21112.45985,,,,2020/4/17,9358.26494,8292.3385,7411.98618,7558.76964,9112.45985
2020/4/20,21472.57902,20403.24695,19535.58864,19682.28041,21236.7983,,,,2020/4/20,9472.57902,8403.24695,7535.58864,7682.28041,9236.7983
2020/4/21,21392.10586,20328.6136,19459.99296,19611.97376,21164.77798,,,,2020/4/21,9392.10586,8328.6136,7459.99296,7611.97376,9164.77798
2020/4/22,21492.53212,20422.01805,19570.43669,19710.71726,21257.08848,,,,2020/4/22,9492.53212,8422.01805,7570.43669,7710.71726,9257.08848
2020/4/23,21534.74292,20463.30941,19622.70035,19761.47107,21304.97036,,,,2020/4/23,9534.74292,8463.30941,7622.70035,7761.47107,9304.97036
2020/4/24,21353.33193,20288.07998,19449.51399,19582.23843,21112.80565,,,,2020/4/24,9353.33193,8288.07998,7449.51399,7582.23843,9112.80565
2020/4/27,21428.10658,20354.17647,19482.38154,19614.8695,21162.91774,,,,2020/4/27,9428.10658,8354.17647,7482.38154,7614.8695,9162.91774
2020/4/28,21354.11099,20279.29162,19407.09592,19529.53118,21069.7097,,,,2020/4/28,9354.11099,8279.29162,7407.09592,7529.53118,9069.7097
2020/4/29,21643.93878,20556.38885,19637.88384,19778.81807,21360.90105,,,,2020/4/29,9643.93878,8556.38885,7637.88384,7778.81807,9360.90105
2020/4/30,21857.57713,20763.54591,19845.50896,19994.40491,21590.88393,,,,2020/4/30,9857.57713,8763.54591,7845.50896,7994.40491,9590.88393
2020/5/6,21857.57713,20763.54591,19845.50896,19994.40491,21590.88393,,,,2020/5/6,9857.57713,8763.54591,7845.50896,7994.40491,9590.88393
2020/5/7,22015.18384,20914.68361,19973.66927,20134.53101,21755.55182,,,,2020/5/7,10015.18384,8914.68361,7973.66927,8134.53101,9755.55182
2020/5/8,22219.16614,21107.96364,20160.09417,20320.30725,21953.38986,,,,2020/5/8,10219.16614,9107.96364,8160.09417,8320.30725,9953.38986
2020/5/11,22194.15734,21083.40681,20138.97088,20295.87786,21922.69472,,,,2020/5/11,10194.15734,9083.40681,8138.97088,8295.87786,9922.69472
2020/5/12,22327.63787,21211.1906,20244.51471,20412.20723,22060.05566,,,,2020/5/12,10327.63787,9211.1906,8244.51471,8412.20723,10060.05566
2020/5/13,22572.72534,21445.95399,20452.26122,20634.04349,22315.22187,,,,2020/5/13,10572.72534,9445.95399,8452.26122,8634.04349,10315.22187
2020/5/14,22446.86208,21325.0787,20334.16562,20512.76471,22180.19363,,,,2020/5/14,10446.86208,9325.0787,8334.16562,8512.76471,10180.19363
2020/5/15,22322.67936,21206.16999,20227.32994,20399.61183,22051.0232,,,,2020/5/15,10322.67936,9206.16999,8227.32994,8399.61183,10051.0232
2020/5/18,22796.89098,21656.9348,20635.56974,20821.76505,22518.65189,,,,2020/5/18,10796.89098,9656.9348,8635.56974,8821.76505,10518.65189
2020/5/19,22903.70997,21758.80037,20734.15781,20921.57681,22627.43689,,,,2020/5/19,10903.70997,9758.80037,8734.15781,8921.57681,10627.43689
2020/5/20,22707.23575,21575.03965,20567.39605,20757.1566,22457.28924,,,,2020/5/20,10707.23575,9575.03965,8567.39605,8757.1566,10457.28924
2020/5/21,22724.23102,21593.88,20575.98352,20777.0907,22494.0668,,,,2020/5/21,10724.23102,9593.88,8575.98352,8777.0907,10494.0668
2020/5/22,22133.53451,21030.58191,20051.54835,20236.79798,21895.37345,,,,2020/5/22,10133.53451,9030.58191,8051.54835,8236.79798,9895.37345
2020/5/25,22469.40785,21353.87811,20334.68886,20544.72671,22257.04054,,,,2020/5/25,10469.40785,9353.87811,8334.68886,8544.72671,10257.04054
2020/5/26,22627.76573,21503.58411,20474.43298,20685.10811,22407.28523,,,,2020/5/26,10627.76573,9503.58411,8474.43298,8685.10811,10407.28523
2020/5/27,22489.54796,21371.79374,20360.83013,20563.8438,22268.56379,,,,2020/5/27,10489.54796,9371.79374,8360.83013,8563.8438,10268.56379
2020/5/28,22535.8555,21416.07017,20413.87298,20613.24681,22318.02835,,,,2020/5/28,10535.8555,9416.07017,8413.87298,8613.24681,10318.02835
2020/5/29,22771.94021,21641.27481,20608.71894,20821.12559,22555.84634,,,,2020/5/29,10771.94021,9641.27481,8608.71894,8821.12559,10555.84634
2020/6/1,22771.94021,21641.27481,20608.71894,20821.12559,22555.84634,,,,2020/6/1,10771.94021,9641.27481,8608.71894,8821.12559,10555.84634
2020/6/2,22866.20266,21732.07943,20686.12975,20905.83196,22654.96688,,,,2020/6/2,10866.20266,9732.07943,8686.12975,8905.83196,10654.96688
2020/6/3,22786.31168,21653.82131,20601.97105,20821.50391,22560.15458,,,,2020/6/3,10786.31168,9653.82131,8601.97105,8821.50391,10560.15458
2020/6/4,22737.5687,21606.16687,20563.84232,20777.17809,22505.15116,,,,2020/6/4,10737.5687,9606.16687,8563.84232,8777.17809,10505.15116
2020/6/5,22740.31564,21607.2533,20563.55489,20774.92583,22498.49931,,,,2020/6/5,10740.31564,9607.2533,8563.55489,8774.92583,10498.49931
2020/6/8,22764.83832,21630.84019,20584.81058,20797.46888,22524.26937,,,,2020/6/8,10764.83832,9630.84019,8584.81058,8797.46888,10524.26937
2020/6/9,22789.89187,21653.30188,20608.17423,20817.8093,22541.34414,,,,2020/6/9,10789.89187,9653.30188,8608.17423,8817.8093,10541.34414
2020/6/10,22709.1448,21578.11489,20545.03475,20752.55397,22472.14117,,,,2020/6/10,10709.1448,9578.11489,8545.03475,8752.55397,10472.14117
2020/6/11,22532.85315,21414.27955,20394.0439,20603.89047,22320.61182,,,,2020/6/11,10532.85315,9414.27955,8394.0439,8603.89047,10320.61182
2020/6/12,22577.58338,21456.57122,20438.98606,20646.65275,22364.42627,,,,2020/6/12,10577.58338,9456.57122,8438.98606,8646.65275,10364.42627
2020/6/15,22268.48485,21163.22072,20158.55316,20364.53937,22060.47671,,,,2020/6/15,10268.48485,9163.22072,8158.55316,8364.53937,10060.47671
2020/6/16,22488.70078,21372.6686,20362.66068,20568.77073,22280.41023,,,,2020/6/16,10488.70078,9372.6686,8362.66068,8568.77073,10280.41023
