distribution=std,"quantiles=[.005, .1, .25, .5, .75, .975]",,"w=[1/3,1/3,1/3]","money=[4000.00,4000.00,4000.00]",,,,,,,,取相同的时间跨度,,,,,,,减去各自的初值,,,,,
datetime,freq=1 back=2,datetime,freq=1 back=3,datetime,freq=1 back=4,datetime,freq=1 back=5,datetime,freq=1 back=6,,,datetime,freq=1 back=2,freq=1 back=3,freq=1 back=4,freq=1 back=5,freq=1 back=6,,datetime,freq=1 back=2,freq=1 back=3,freq=1 back=4,freq=1 back=5,freq=1 back=6
2013/12/2,8973.907791,2013/12/31,10263.74956,2014/1/23,10339.70789,2014/3/3,10135.61942,2014/4/2,10609.71551,,,2014/4/2,7923.086893,9492.683102,9524.214635,9521.318693,10609.71551,,2014/4/2,-2439.539747,-1485.131768,-1053.869005,-1038.339517,-1390.28449
2013/12/3,9105.017801,2014/1/2,10263.74956,2014/1/24,10350.50623,2014/3/4,10167.47561,2014/4/3,10519.07085,,,2014/4/3,7850.668727,9440.921749,9435.751172,9441.69144,10519.07085,,2014/4/3,-2511.957913,-1536.893121,-1142.332468,-1117.96677,-1480.92915
2013/12/4,9172.415458,2014/1/3,10137.66767,2014/1/27,10289.42511,2014/3/5,10085.5979,2014/4/4,10643.36692,,,2014/4/4,7933.166184,9564.852617,9543.693225,9538.475969,10643.36692,,2014/4/4,-2429.460456,-1412.962253,-1034.390415,-1021.182241,-1356.63308
2013/12/5,9085.642503,2014/1/6,9913.208118,2014/1/28,10198.28868,2014/3/6,10016.8327,2014/4/8,11018.20687,,,2014/4/8,8193.648363,9880.115346,9883.505038,9831.184448,11018.20687,,2014/4/8,-2168.978277,-1097.699524,-694.578602,-728.473762,-981.79313
2013/12/6,9000.081371,2014/1/7,9936.497561,2014/1/29,10140.38756,2014/3/7,10028.94999,2014/4/9,11002.96432,,,2014/4/9,8178.532424,9885.595503,9865.155949,9817.401484,11002.96432,,2014/4/9,-2184.094216,-1092.219367,-712.927691,-742.256726,-997.03568
2013/12/9,9054.849532,2014/1/8,10008.59197,2014/1/30,9996.182786,2014/3/10,9656.613271,2014/4/10,11099.55095,,,2014/4/10,8264.057867,9967.615321,9953.785143,9927.599203,11099.55095,,2014/4/10,-2098.568773,-1010.199549,-624.298497,-632.059007,-900.44905
2013/12/10,8988.76855,2014/1/9,9916.471685,2014/2/7,9996.182786,2014/3/11,9691.590398,2014/4/11,11139.28753,,,2014/4/11,8309.036394,10020.64775,9986.460733,9998.239427,11139.28753,,2014/4/11,-2053.590246,-957.16712,-591.622907,-561.418783,-860.71247
2013/12/11,8883.911962,2014/1/10,9919.856302,2014/2/10,10151.14374,2014/3/12,9681.133343,2014/4/14,11107.40983,,,2014/4/14,8273.183413,10013.14849,9952.174487,9954.633852,11107.40983,,2014/4/14,-2089.443227,-964.66638,-625.909153,-605.024358,-892.59017
2013/12/12,8859.807309,2014/1/13,9914.184569,2014/2/11,10258.8877,2014/3/13,9903.373775,2014/4/15,10943.47638,,,2014/4/15,8139.877727,9905.334071,9795.305344,9801.12963,10943.47638,,2014/4/15,-2222.748913,-1072.480799,-782.778296,-758.52858,-1056.52362
2013/12/13,8831.641432,2014/1/14,9987.888512,2014/2/12,10277.92987,2014/3/14,9801.482754,2014/4/16,10945.14263,,,2014/4/16,8139.758189,9892.15172,9800.095239,9794.779791,10945.14263,,2014/4/16,-2222.868451,-1085.66315,-777.988401,-764.878419,-1054.85737
2013/12/16,8670.245175,2014/1/15,9965.492742,2014/2/13,10272.69444,2014/3/17,9914.424642,2014/4/17,10890.3723,,,2014/4/17,8109.510595,9842.037271,9751.90814,9765.191891,10890.3723,,2014/4/17,-2253.116045,-1135.777599,-826.1755,-794.466319,-1109.6277
2013/12/17,8744.706671,2014/1/16,9996.033102,2014/2/14,10288.0634,2014/3/18,9893.398228,2014/4/18,10908.43243,,,2014/4/18,8117.085069,9867.384408,9765.59834,9773.632116,10908.43243,,2014/4/18,-2245.541571,-1110.430462,-812.4853,-786.026094,-1091.56757
2013/12/18,8661.588067,2014/1/17,9821.629435,2014/2/17,10396.40458,2014/3/19,9844.75324,2014/4/21,10711.97276,,,2014/4/21,7973.747671,9671.479156,9594.114025,9596.39271,10711.97276,,2014/4/21,-2388.878969,-1306.335714,-983.969615,-963.2655,-1288.02724
2013/12/19,8524.844036,2014/1/20,9767.624514,2014/2/18,10258.01437,2014/3/20,9578.508424,2014/4/22,10801.97831,,,2014/4/22,8037.811732,9699.103348,9686.90813,9652.190923,10801.97831,,2014/4/22,-2324.814908,-1278.711522,-891.17551,-907.467287,-1198.02169
2013/12/20,8372.362823,2014/1/21,9807.453875,2014/2/19,10395.90311,2014/3/21,9808.989983,2014/4/23,10922.73661,,,2014/4/23,8100.356287,9859.701762,9781.305345,9727.719936,10922.73661,,2014/4/23,-2262.270353,-1118.113108,-796.778295,-831.938274,-1077.26339
2013/12/23,8460.027148,2014/1/22,10059.89861,2014/2/20,10229.44453,2014/3/24,9832.2226,2014/4/24,10838.51303,,,2014/4/24,8051.810446,9756.996224,9712.985563,9669.169138,10838.51303,,2014/4/24,-2310.816194,-1220.818646,-865.098077,-890.489072,-1161.48697
2013/12/24,8474.836566,2014/1/23,10037.89715,2014/2/21,10163.64204,2014/3/25,9794.108371,2014/4/25,10696.61581,,,2014/4/25,7939.238898,9554.455357,9602.602996,9502.202942,10696.61581,,2014/4/25,-2423.387742,-1423.359513,-975.480644,-1057.455268,-1303.38419
2013/12/25,8555.376556,2014/1/24,10049.64037,2014/2/24,9949.320353,2014/3/26,9727.443591,2014/4/28,10509.57511,,,2014/4/28,7824.674346,9324.907621,9450.759918,9358.988343,10509.57511,,2014/4/28,-2537.952294,-1652.907249,-1127.323722,-1200.669867,-1490.42489
2013/12/26,8440.523089,2014/1/27,9985.80035,2014/2/25,9682.958526,2014/3/27,9612.624656,2014/4/29,10592.83485,,,2014/4/29,7894.561282,9411.77119,9523.169574,9452.614932,10592.83485,,2014/4/29,-2468.065358,-1566.04368,-1054.914066,-1107.043278,-1407.16515
2013/12/27,8656.064796,2014/1/28,9952.062003,2014/2/26,9684.893922,2014/3/28,9418.999457,2014/4/30,10609.76413,,,2014/4/30,7911.558834,9456.846819,9531.754607,9486.757518,10609.76413,,2014/4/30,-2451.067806,-1520.968051,-1046.329033,-1072.900692,-1390.23587
2013/12/30,8634.163912,2014/1/29,9955.623988,2014/2/27,9778.322304,2014/3/31,9478.829629,2014/5/5,10609.76413,,,2014/5/5,7911.558834,9456.846819,9531.754607,9486.757518,10609.76413,,2014/5/5,-2451.067806,-1520.968051,-1046.329033,-1072.900692,-1390.23587
2013/12/31,8695.032408,2014/1/30,9843.585016,2014/2/28,9806.567695,2014/4/1,9478.829629,2014/5/6,10610.1503,,,2014/5/6,7911.831649,9437.371563,9529.126263,9496.176542,10610.1503,,2014/5/6,-2450.794991,-1540.443307,-1048.957377,-1063.481668,-1389.8497
2014/1/2,8695.032408,2014/2/7,9843.585016,2014/3/3,9806.567695,2014/4/2,9521.318693,2014/5/7,10484.21215,,,2014/5/7,7822.749577,9363.407568,9423.753166,9400.751541,10484.21215,,2014/5/7,-2539.877063,-1614.407302,-1154.330474,-1158.906669,-1515.78785
2014/1/3,8595.990195,2014/2/10,10024.44535,2014/3/4,9746.845629,2014/4/3,9441.69144,2014/5/8,10486.60584,,,2014/5/8,7827.490757,9374.674878,9428.516887,9420.042798,10486.60584,,2014/5/8,-2535.135883,-1603.139992,-1149.566753,-1139.615412,-1513.39416
2014/1/6,8386.673687,2014/2/11,10059.40352,2014/3/5,9780.669717,2014/4/4,9538.475969,2014/5/9,10451.68335,,,2014/5/9,7802.448647,9372.820616,9401.948565,9382.479827,10451.68335,,2014/5/9,-2560.177993,-1604.994254,-1176.135075,-1177.178383,-1548.31665
2014/1/7,8416.400537,2014/2/12,10072.65689,2014/3/6,9750.765371,2014/4/8,9831.184448,2014/5/12,10621.25105,,,2014/5/12,7930.051319,9506.170639,9552.10998,9550.721316,10621.25105,,2014/5/12,-2432.575321,-1471.644231,-1025.97366,-1008.936894,-1378.74895
2014/1/8,8480.28492,2014/2/13,9981.54387,2014/3/7,9808.887815,2014/4/9,9817.401484,2014/5/13,10663.66759,,,2014/5/13,7958.362278,9502.268696,9582.571243,9583.970837,10663.66759,,2014/5/13,-2404.264362,-1475.546174,-995.512397,-975.687373,-1336.33241
2014/1/9,8387.016138,2014/2/14,10056.38024,2014/3/10,9591.759367,2014/4/10,9927.599203,2014/5/14,10550.99146,,,2014/5/14,7881.911237,9454.378463,9492.402408,9513.631438,10550.99146,,2014/5/14,-2480.715403,-1523.436407,-1085.681232,-1046.026772,-1449.00854
2014/1/10,8385.847508,2014/2/17,10254.19976,2014/3/11,9752.438905,2014/4/11,9998.239427,2014/5/15,10452.59114,,,2014/5/15,7816.16616,9400.359805,9412.260322,9465.231203,10452.59114,,2014/5/15,-2546.46048,-1577.455065,-1165.823318,-1094.427007,-1547.40886
2014/1/13,8379.724473,2014/2/18,10141.96455,2014/3/12,9723.65346,2014/4/14,9954.633852,2014/5/16,10457.0068,,,2014/5/16,7823.285506,9416.28622,9419.635096,9491.302538,10457.0068,,2014/5/16,-2539.341134,-1561.52865,-1158.448544,-1068.355672,-1542.9932
2014/1/14,8456.586642,2014/2/19,10189.47713,2014/3/13,10030.55292,2014/4/15,9801.12963,2014/5/19,10291.53733,,,2014/5/19,7700.988174,9254.993244,9269.369863,9357.635276,10291.53733,,2014/5/19,-2661.638466,-1722.821626,-1308.713777,-1202.022934,-1708.46267
2014/1/15,8452.874139,2014/2/20,10045.03341,2014/3/14,9920.468061,2014/4/16,9794.779791,2014/5/20,10245.40805,,,2014/5/20,7669.7175,9237.632584,9232.803223,9328.001818,10245.40805,,2014/5/20,-2692.90914,-1740.182286,-1345.280417,-1231.656392,-1754.59195
2014/1/16,8493.641261,2014/2/21,9995.341798,2014/3/17,9973.607551,2014/4/17,9765.191891,2014/5/21,10353.53459,,,2014/5/21,7745.825361,9314.067633,9325.052392,9401.224837,10353.53459,,2014/5/21,-2616.801279,-1663.747237,-1253.031248,-1158.433373,-1646.46541
2014/1/17,8336.300531,2014/2/24,9823.953149,2014/3/18,10003.8944,2014/4/18,9773.632116,2014/5/22,10319.69749,,,2014/5/22,7723.194729,9308.846898,9299.484707,9378.228918,10319.69749,,2014/5/22,-2639.431911,-1668.967972,-1278.598933,-1181.429292,-1680.30251
2014/1/20,8294.323276,2014/2/25,9490.515804,2014/3/19,9896.85125,2014/4/21,9596.39271,2014/5/23,10394.81394,,,2014/5/23,7778.05043,9382.019958,9367.412996,9434.139558,10394.81394,,2014/5/23,-2584.57621,-1595.794912,-1210.670644,-1125.518652,-1605.18606
2014/1/21,8324.098846,2014/2/26,9472.359887,2014/3/20,9670.574902,2014/4/22,9652.190923,2014/5/26,10479.19563,,,2014/5/26,7838.636313,9418.775358,9436.476323,9510.508924,10479.19563,,2014/5/26,-2523.990327,-1559.039512,-1141.607317,-1049.149286,-1520.80437
2014/1/22,8550.166936,2014/2/27,9510.849077,2014/3/21,9872.241062,2014/4/23,9727.719936,2014/5/27,10414.6554,,,2014/5/27,7790.825872,9384.702331,9382.140287,9444.220916,10414.6554,,2014/5/27,-2571.800768,-1593.112539,-1195.943353,-1115.437294,-1585.3446
2014/1/23,8550.376344,2014/2/28,9616.545898,2014/3/24,9883.446224,2014/4/24,9669.169138,2014/5/28,10479.27,,,2014/5/28,7840.721064,9438.18915,9440.295984,9516.289094,10479.27,,2014/5/28,-2521.905576,-1539.62572,-1137.787656,-1043.369116,-1520.73
2014/1/24,8561.903048,2014/3/3,9616.545898,2014/3/25,9791.33655,2014/4/25,9502.202942,2014/5/29,10405.25598,,,2014/5/29,7784.581164,9390.369789,9376.121767,9434.836891,10405.25598,,2014/5/29,-2578.045476,-1587.445081,-1201.961873,-1124.821319,-1594.74402
2014/1/27,8510.25436,2014/3/4,9625.838752,2014/3/26,9709.85384,2014/4/28,9358.988343,2014/5/30,10429.18413,,,2014/5/30,7807.77839,9386.713708,9396.131151,9506.537427,10429.18413,,2014/5/30,-2554.84825,-1591.101162,-1181.952489,-1053.120783,-1570.81587
2014/1/28,8453.169981,2014/3/5,9565.466887,2014/3/27,9583.744169,2014/4/29,9452.614932,2014/6/3,10429.18413,,,2014/6/3,7807.77839,9386.713708,9396.131151,9506.537427,10429.18413,,2014/6/3,-2554.84825,-1591.101162,-1181.952489,-1053.120783,-1570.81587
2014/1/29,8433.31159,2014/3/6,9584.179345,2014/3/28,9422.538396,2014/4/30,9486.757518,2014/6/4,10357.33135,,,2014/6/4,7754.139131,9324.49392,9331.046016,9442.228392,10357.33135,,2014/6/4,-2608.487509,-1653.32095,-1247.037624,-1117.429818,-1642.66865
2014/1/30,8333.632837,2014/3/7,9595.583528,2014/3/31,9484.080242,2014/5/5,9486.757518,2014/6/5,10474.42909,,,2014/6/5,7840.243476,9424.899891,9435.391429,9550.389624,10474.42909,,2014/6/5,-2522.383164,-1552.914979,-1142.692211,-1009.268586,-1525.57091
2014/2/7,8333.632837,2014/3/10,9326.832194,2014/4/1,9484.080242,2014/5/6,9496.176542,2014/6/6,10387.8077,,,2014/6/6,7776.789789,9353.689831,9357.839968,9471.711209,10387.8077,,2014/6/6,-2585.836851,-1624.125039,-1220.243672,-1087.947001,-1612.1923
2014/2/10,8480.287825,2014/3/11,9395.495097,2014/4/2,9524.214635,2014/5/7,9400.751541,2014/6/9,10399.54188,,,2014/6/9,7778.492371,9333.854515,9365.009693,9483.613268,10399.54188,,2014/6/9,-2584.134269,-1643.960355,-1213.073947,-1076.044942,-1600.45812
2014/2/11,8515.164432,2014/3/12,9432.957939,2014/4/3,9435.751172,2014/5/8,9420.042798,2014/6/10,10514.05738,,,2014/6/10,7861.15848,9422.076955,9467.107848,9587.37747,10514.05738,,2014/6/10,-2501.46816,-1555.737915,-1110.975792,-972.28074,-1485.94262
2014/2/12,8529.873008,2014/3/13,9647.120712,2014/4/4,9543.693225,2014/5/9,9382.479827,2014/6/11,10499.50995,,,2014/6/11,7853.454566,9426.582463,9454.607322,9576.225974,10499.50995,,2014/6/11,-2509.172074,-1551.232407,-1123.476318,-983.432236,-1500.49005
2014/2/13,8456.307542,2014/3/14,9552.25307,2014/4/8,9883.505038,2014/5/12,9550.721316,2014/6/12,10522.88991,,,2014/6/12,7898.041015,9556.338767,9490.457612,9587.834733,10522.88991,,2014/6/12,-2464.585625,-1421.476103,-1087.626028,-971.823477,-1477.11009
2014/2/14,8505.226783,2014/3/17,9592.410516,2014/4/9,9865.155949,2014/5/13,9583.970837,2014/6/13,10650.11579,,,2014/6/13,7982.742472,9620.838691,9601.135175,9702.390692,10650.11579,,2014/6/13,-2379.884168,-1356.976179,-976.948465,-857.267518,-1349.88421
2014/2/17,8666.47288,2014/3/18,9573.656945,2014/4/10,9953.785143,2014/5/14,9513.631438,2014/6/16,10780.73105,,,2014/6/16,8085.447347,9749.814131,9723.465033,9814.051341,10780.73105,,2014/6/16,-2277.179293,-1228.000739,-854.618607,-745.606869,-1219.26895
2014/2/18,8571.005696,2014/3/19,9502.186409,2014/4/11,9986.460733,2014/5/15,9465.231203,2014/6/17,10659.01099,,,2014/6/17,7983.362763,9597.124286,9607.616971,9707.603744,10659.01099,,2014/6/17,-2379.263877,-1380.690584,-970.466669,-852.054466,-1340.98901
2014/2/19,8618.282814,2014/3/20,9353.997007,2014/4/14,9952.174487,2014/5/16,9491.302538,2014/6/18,10614.30838,,,2014/6/18,7960.815408,9597.009384,9574.179273,9660.434149,10614.30838,,2014/6/18,-2401.811232,-1380.805486,-1003.904367,-899.224061,-1385.69162
2014/2/20,8483.867526,2014/3/21,9671.137448,2014/4/15,9795.305344,2014/5/19,9357.635276,2014/6/19,10478.84746,,,2014/6/19,7838.033254,9388.862606,9440.574748,9544.310983,10478.84746,,2014/6/19,-2524.593386,-1588.952264,-1137.508892,-1015.347227,-1521.15254
2014/2/21,8442.774547,2014/3/24,9702.622242,2014/4/16,9800.095239,2014/5/20,9328.001818,2014/6/20,10515.13213,,,2014/6/20,7873.697368,9454.60962,9478.148567,9573.644461,10515.13213,,2014/6/20,-2488.929272,-1523.20525,-1099.935073,-986.013749,-1484.86787
2014/2/24,8291.268033,2014/3/25,9618.750896,2014/4/17,9751.90814,2014/5/21,9401.224837,2014/6/23,10502.01004,,,2014/6/23,7882.800929,9523.094029,9475.640668,9557.823691,10502.01004,,2014/6/23,-2479.825711,-1454.720841,-1102.442972,-1001.834519,-1497.98996
2014/2/25,8012.574197,2014/3/26,9576.024762,2014/4/18,9765.59834,2014/5/22,9378.228918,2014/6/24,10541.8487,,,2014/6/24,7941.351038,9684.543639,9524.787989,9590.806153,10541.8487,,2014/6/24,-2421.275602,-1293.271231,-1053.295651,-968.852057,-1458.1513
2014/2/26,8000.13984,2014/3/27,9553.643072,2014/4/21,9594.114025,2014/5/23,9434.139558,2014/6/25,10482.01017,,,2014/6/25,7896.560492,9630.181409,9471.006905,9535.897097,10482.01017,,2014/6/25,-2466.066148,-1347.633461,-1107.076735,-1023.761113,-1517.98983
2014/2/27,8048.740544,2014/3/28,9490.85027,2014/4/22,9686.90813,2014/5/26,9510.508924,2014/6/26,10549.10533,,,2014/6/26,7956.582814,9732.112437,9536.273833,9595.062178,10549.10533,,2014/6/26,-2406.043826,-1245.702433,-1041.809807,-964.596032,-1450.89467
2014/2/28,8118.312554,2014/3/31,9499.048735,2014/4/23,9781.305345,2014/5/27,9444.220916,2014/6/27,10569.11388,,,2014/6/27,8006.635748,9889.30667,9573.827117,9599.651551,10569.11388,,2014/6/27,-2355.990892,-1088.5082,-1004.256523,-960.006659,-1430.88612
2014/3/3,8118.312554,2014/4/1,9499.048735,2014/4/24,9712.985563,2014/5/28,9516.289094,2014/6/30,10715.29522,,,2014/6/30,8176.145402,10251.03818,9740.913099,9703.960454,10715.29522,,2014/6/30,-2186.481238,-726.77669,-837.170541,-855.697756,-1284.70478
2014/3/4,8110.711676,2014/4/2,9492.683102,2014/4/25,9602.602996,2014/5/29,9434.836891,2014/7/1,10715.29522,,,2014/7/1,8176.145402,10251.03818,9740.913099,9703.960454,10715.29522,,2014/7/1,-2186.481238,-726.77669,-837.170541,-855.697756,-1284.70478
2014/3/5,8082.864316,2014/4/3,9440.921749,2014/4/28,9450.759918,2014/5/30,9506.537427,2014/7/2,10783.97023,,,2014/7/2,8248.540588,10273.05154,9789.503522,9806.200925,10783.97023,,2014/7/2,-2114.086052,-704.76333,-788.580118,-753.457285,-1216.02977
2014/3/6,8072.093076,2014/4/4,9564.852617,2014/4/29,9523.169574,2014/6/3,9506.537427,2014/7/3,10773.79774,,,2014/7/3,8231.346466,10282.49411,9789.134243,9770.917891,10773.79774,,2014/7/3,-2131.280174,-695.32076,-788.949397,-788.740319,-1226.20226
2014/3/7,8094.338929,2014/4/8,9880.115346,2014/4/30,9531.754607,2014/6/4,9442.228392,2014/7/4,10795.05497,,,2014/7/4,8248.344013,10298.72272,9811.863881,9779.676278,10795.05497,,2014/7/4,-2114.282627,-679.09215,-766.219759,-779.981932,-1204.94503
2014/3/10,7869.515066,2014/4/9,9885.595503,2014/5/5,9531.754607,2014/6/5,9550.389624,2014/7/7,10878.203,,,2014/7/7,8337.782879,10319.14948,9873.259472,9895.426092,10878.203,,2014/7/7,-2024.843761,-658.66539,-704.824168,-664.232118,-1121.797
2014/3/11,7946.442129,2014/4/10,9967.615321,2014/5/6,9529.126263,2014/6/6,9471.711209,2014/7/8,10884.06762,,,2014/7/8,8340.17919,10329.39335,9879.879625,9897.032093,10884.06762,,2014/7/8,-2022.44745,-648.42152,-698.204015,-662.626117,-1115.93238
2014/3/12,7952.408419,2014/4/11,10020.64775,2014/5/7,9423.753166,2014/6/9,9483.613268,2014/7/9,10763.64155,,,2014/7/9,8262.867431,10182.31498,9760.343396,9817.08012,10763.64155,,2014/7/9,-2099.759209,-795.49989,-817.740244,-742.57809,-1236.35845
2014/3/13,8156.675019,2014/4/14,10013.14849,2014/5/8,9428.516887,2014/6/10,9587.37747,2014/7/10,10707.39306,,,2014/7/10,8221.882424,10124.58678,9707.362743,9771.56743,10707.39306,,2014/7/10,-2140.744216,-853.22809,-870.720897,-788.09078,-1292.60694
2014/3/14,8072.68472,2014/4/15,9905.334071,2014/5/9,9401.948565,2014/6/11,9576.225974,2014/7/11,10793.97602,,,2014/7/11,8330.96588,10102.11062,9774.82001,9879.539527,10793.97602,,2014/7/11,-2031.66076,-875.70425,-803.26363,-680.118683,-1206.02398
2014/3/17,8120.494766,2014/4/16,9892.15172,2014/5/12,9552.10998,2014/6/12,9587.834733,2014/7/14,10929.61927,,,2014/7/14,8434.848124,10221.77037,9913.045798,9956.757745,10929.61927,,2014/7/14,-1927.778516,-756.0445,-665.037842,-602.900465,-1070.38073
2014/3/18,8117.868471,2014/4/17,9842.037271,2014/5/13,9582.571243,2014/6/13,9702.390692,2014/7/15,11066.02121,,,2014/7/15,8548.887445,10321.48733,10044.90621,10055.14674,11066.02121,,2014/7/15,-1813.739195,-656.32754,-533.17743,-504.51147,-933.97879
2014/3/19,8052.27948,2014/4/18,9867.384408,2014/5/14,9492.402408,2014/6/16,9814.051341,2014/7/16,10872.20592,,,2014/7/16,8355.157946,10245.81283,9884.762703,9835.728118,10872.20592,,2014/7/16,-2007.468694,-732.00204,-693.320937,-723.930092,-1127.79408
2014/3/20,7890.275155,2014/4/21,9671.479156,2014/5/15,9412.260322,2014/6/17,9707.603744,2014/7/17,10768.35964,,,2014/7/17,8267.825964,10165.11662,9794.380064,9730.305319,10768.35964,,2014/7/17,-2094.800676,-812.69825,-783.703576,-829.352891,-1231.64036
2014/3/21,8109.418502,2014/4/22,9699.103348,2014/5/16,9419.635096,2014/6/18,9660.434149,2014/7/18,10857.95081,,,2014/7/18,8340.543254,10230.41478,9890.643951,9765.670491,10857.95081,,2014/7/18,-2022.083386,-747.40009,-687.439689,-793.987719,-1142.04919
2014/3/24,8128.837305,2014/4/23,9859.701762,2014/5/19,9269.369863,2014/6/19,9544.310983,2014/7/21,10928.09932,,,2014/7/21,8414.807875,10245.90538,9950.379811,9839.199356,10928.09932,,2014/7/21,-1947.818765,-731.90949,-627.703829,-720.458854,-1071.90068
2014/3/25,8063.80025,2014/4/24,9756.996224,2014/5/20,9232.803223,2014/6/20,9573.644461,2014/7/22,11003.1718,,,2014/7/22,8466.151898,10332.15112,10020.36356,9902.541689,11003.1718,,2014/7/22,-1896.474742,-645.66375,-557.72008,-657.116521,-996.8282
2014/3/26,8014.204457,2014/4/25,9554.455357,2014/5/21,9325.052392,2014/6/23,9557.823691,2014/7/23,10989.51651,,,2014/7/23,8451.875474,10331.35819,10004.32742,9901.676446,10989.51651,,2014/7/23,-1910.751166,-646.45668,-573.75622,-657.981764,-1010.48349
2014/3/27,7953.609777,2014/4/28,9324.907621,2014/5/22,9299.484707,2014/6/24,9590.806153,2014/7/24,11048.61015,,,2014/7/24,8451.828527,10500.51598,10066.37143,9934.817107,11048.61015,,2014/7/24,-1910.798113,-477.29889,-511.71221,-624.841103,-951.38985
2014/3/28,7855.118857,2014/4/29,9411.77119,2014/5/23,9367.412996,2014/6/25,9535.897097,2014/7/25,11126.46427,,,2014/7/25,8507.517514,10584.02037,10138.24,10002.39687,11126.46427,,2014/7/25,-1855.109126,-393.7945,-439.84364,-557.26134,-873.53573
2014/3/31,7884.144262,2014/4/30,9456.846819,2014/5/26,9436.476323,2014/6/26,9595.062178,2014/7/28,11466.07078,,,2014/7/28,8741.993362,10977.62418,10439.73754,10334.79709,11466.07078,,2014/7/28,-1620.633278,-0.19069,-138.3461,-224.86112,-533.92922
2014/4/1,7884.144262,2014/5/5,9456.846819,2014/5/27,9382.140287,2014/6/27,9599.651551,2014/7/29,11534.76769,,,2014/7/29,8803.021321,11027.63316,10491.15104,10429.768,11534.76769,,2014/7/29,-1559.605319,49.81829,-86.9326,-129.89021,-465.23231
2014/4/2,7923.086893,2014/5/6,9437.371563,2014/5/28,9440.295984,2014/6/30,9703.960454,2014/7/30,11559.43951,,,2014/7/30,8844.436558,10995.17325,10508.91911,10463.81914,11559.43951,,2014/7/30,-1518.190082,17.35838,-69.16453,-95.83907,-440.56049
2014/4/3,7850.668727,2014/5/7,9363.407568,2014/5/29,9376.121767,2014/7/1,9703.960454,2014/7/31,11743.85294,,,2014/7/31,8984.216645,11170.94006,10681.62512,10615.46466,11743.85294,,2014/7/31,-1378.409995,193.12519,103.54148,55.80645,-256.14706
2014/4/4,7933.166184,2014/5/8,9374.674878,2014/5/30,9396.131151,2014/7/2,9806.200925,2014/8/1,11743.85294,,,2014/8/1,8984.216645,11170.94006,10681.62512,10615.46466,11743.85294,,2014/8/1,-1378.409995,193.12519,103.54148,55.80645,-256.14706
